序號,答案
20240526093007,219.65
20240526094007,219.65
20240526095007,219.65
20240526100007,219.65
20240526101007,219.65
20240526102007,219.65
20240526103007,219.65
20240526104007,219.65
20240526105007,219.65
20240526110007,219.65
20240526111007,219.65
20240526112007,219.65
20240526113007,219.65
20240526114007,219.65
20240526115007,219.65
20240526120007,219.65
20240526121007,219.65
20240526122007,219.65
20240526123007,219.65
20240526124007,219.65
20240526125007,219.65
20240526130007,219.65
20240526131007,219.65
20240526132007,219.65
20240526133007,219.65
20240526134007,219.65
20240526135007,219.65
20240526140007,219.65
20240526141007,219.65
20240526142007,219.65
20240526143007,219.65
20240526144007,219.65
20240526145007,219.65
20240526150007,219.65
20240526151007,219.65
20240526152007,219.65
20240526153007,219.65
20240526154007,219.65
20240526155007,219.65
20240526160007,219.65
20240526161007,219.65
20240526162007,219.65
20240526163007,219.65
20240526164007,219.65
20240526165007,219.65
20240612090007,948.53
20240612091007,948.53
20240612092007,948.53
20240612093007,948.53
20240612094007,948.53
20240612095007,948.53
20240612100007,948.53
20240612101007,948.53
20240612102007,948.53
20240612103007,948.53
20240612104007,948.53
20240612105007,948.53
20240612110007,948.53
20240612111007,948.53
20240612112007,948.53
20240612113007,948.53
20240612114007,948.53
20240612115007,948.53
20240612120007,948.53
20240612121007,948.53
20240612122007,948.53
20240612123007,948.53
20240612124007,948.53
20240612125007,948.53
20240612130007,948.53
20240612131007,948.53
20240612132007,948.53
20240612133007,948.53
20240612134007,948.53
20240612135007,948.53
20240612140007,948.53
20240612141007,948.53
20240612142007,948.53
20240612143007,948.53
20240612144007,948.53
20240612145007,948.53
20240612150007,948.53
20240612151007,948.53
20240612152007,948.53
20240612153007,948.53
20240612154007,948.53
20240612155007,948.53
20240612160007,948.53
20240612161007,948.53
20240612162007,948.53
20240612163007,948.53
20240612164007,948.53
20240612165007,948.53
20240615090007,950.37
20240615091007,950.37
20240615092007,950.37
20240615093007,950.37
20240615094007,950.37
20240615095007,950.37
20240615100007,950.37
20240615101007,950.37
20240615102007,950.37
20240615103007,950.37
20240615104007,950.37
20240615105007,950.37
20240615110007,950.37
20240615111007,950.37
20240615112007,950.37
20240615113007,950.37
20240615114007,950.37
20240615115007,950.37
20240615120007,950.37
20240615121007,950.37
20240615122007,950.37
20240615123007,950.37
20240615124007,950.37
20240615125007,950.37
20240615130007,950.37
20240615131007,950.37
20240615132007,950.37
20240615133007,950.37
20240615134007,950.37
20240615135007,950.37
20240615140007,950.37
20240615141007,950.37
20240615142007,950.37
20240615143007,950.37
20240615144007,950.37
20240615145007,950.37
20240615150007,950.37
20240615151007,950.37
20240615152007,950.37
20240615153007,950.37
20240615154007,950.37
20240615155007,950.37
20240615160007,950.37
20240615161007,950.37
20240615162007,950.37
20240615163007,950.37
20240615164007,950.37
20240615165007,950.37
20240717090007,979.86
20240717091007,979.86
20240717092007,979.86
20240717093007,979.86
20240717094007,979.86
20240717095007,979.86
20240717100007,979.86
20240717101007,979.86
20240717102007,979.86
20240717103007,979.86
20240717104007,979.86
20240717105007,979.86
20240717110007,979.86
20240717111007,979.86
20240717112007,979.86
20240717113007,979.86
20240717114007,979.86
20240717115007,979.86
20240717120007,979.86
20240717121007,979.86
20240717122007,979.86
20240717123007,979.86
20240717124007,979.86
20240717125007,979.86
20240717130007,979.86
20240717131007,979.86
20240717132007,979.86
20240717133007,979.86
20240717134007,979.86
20240717135007,979.86
20240717140007,979.86
20240717141007,979.86
20240717142007,979.86
20240717143007,979.86
20240717144007,979.86
20240717145007,979.86
20240717150007,979.86
20240717151007,979.86
20240717152007,979.86
20240717153007,979.86
20240717154007,979.86
20240717155007,979.86
20240717160007,979.86
20240717161007,979.86
20240717162007,979.86
20240717163007,979.86
20240717164007,979.86
20240717165007,979.86
20240124090008,-34.02
20240124091008,-34.02
20240124092008,-34.02
20240124093008,-34.02
20240124094008,-34.02
20240124095008,-34.02
20240124100008,-34.02
20240124101008,-34.02
20240124102008,-34.02
20240124103008,-34.02
20240124104008,-34.02
20240124105008,-34.02
20240124110008,-34.02
20240124111008,-34.02
20240124112008,-34.02
20240124113008,-34.02
20240124114008,-34.02
20240124115008,-34.02
20240124120008,-34.02
20240124121008,-34.02
20240124122008,-34.02
20240124123008,-34.02
20240124124008,-34.02
20240124125008,-34.02
20240124130008,-34.02
20240124131008,-34.02
20240124132008,-34.02
20240124133008,-34.02
20240124134008,-34.02
20240124135008,-34.02
20240124140008,-34.02
20240124141008,-34.02
20240124142008,-34.02
20240124143008,-34.02
20240124144008,-34.02
20240124145008,-34.02
20240124150008,-34.02
20240124151008,-34.02
20240124152008,-34.02
20240124153008,-34.02
20240124154008,-34.02
20240124155008,-34.02
20240124160008,-34.02
20240124161008,-34.02
20240124162008,-34.02
20240124163008,-34.02
20240124164008,-34.02
20240124165008,-34.02
20240128090008,-30.7
20240128091008,-30.7
20240128092008,-30.7
20240128093008,-30.7
20240128094008,-30.7
20240128095008,-30.7
20240128100008,-30.7
20240128101008,-30.7
20240128102008,-30.7
20240128103008,-30.7
20240128104008,-30.7
20240128105008,-30.7
20240128110008,-30.7
20240128111008,-30.7
20240128112008,-30.7
20240128113008,-30.7
20240128114008,-30.7
20240128115008,-30.7
20240128120008,-30.7
20240128121008,-30.7
20240128122008,-30.7
20240128123008,-30.7
20240128124008,-30.7
20240128125008,-30.7
20240128130008,-30.7
20240128131008,-30.7
20240128132008,-30.7
20240128133008,-30.7
20240128134008,-30.7
20240128135008,-30.7
20240128140008,-30.7
20240128141008,-30.7
20240128142008,-30.7
20240128143008,-30.7
20240128144008,-30.7
20240128145008,-30.7
20240128150008,-30.7
20240128151008,-30.7
20240128152008,-30.7
20240128153008,-30.7
20240128154008,-30.7
20240128155008,-30.7
20240128160008,-30.7
20240128161008,-30.7
20240128162008,-30.7
20240128163008,-30.7
20240128164008,-30.7
20240128165008,-30.7
20240204090008,104.34
20240204091008,104.34
20240204092008,104.34
20240204093008,104.34
20240204094008,104.34
20240204095008,104.34
20240204100008,104.34
20240204101008,104.34
20240204102008,104.34
20240204103008,104.34
20240204104008,104.34
20240204105008,104.34
20240204110008,104.34
20240204111008,104.34
20240204112008,104.34
20240204113008,104.34
20240204114008,104.34
20240204115008,104.34
20240204120008,104.34
20240204121008,104.34
20240204122008,104.34
20240204123008,104.34
20240204124008,104.34
20240204125008,104.34
20240204130008,104.34
20240204131008,104.34
20240204132008,104.34
20240204133008,104.34
20240204134008,104.34
20240204135008,104.34
20240204140008,104.34
20240204141008,104.34
20240204142008,104.34
20240204143008,104.34
20240204144008,104.34
20240204145008,104.34
20240204150008,104.34
20240204151008,104.34
20240204152008,104.34
20240204153008,104.34
20240204154008,104.34
20240204155008,104.34
20240204160008,104.34
20240204161008,104.34
20240204162008,104.34
20240204163008,104.34
20240204164008,104.34
20240204165008,104.34
20240218090008,223.03
20240218091008,223.03
20240218092008,223.03
20240218093008,223.03
20240218094008,223.03
20240218095008,223.03
20240218100008,223.03
20240218101008,223.03
20240218102008,223.03
20240218103008,223.03
20240218104008,223.03
20240218105008,223.03
20240218110008,223.03
20240218111008,223.03
20240218112008,223.03
20240218113008,223.03
20240218114008,223.03
20240218115008,223.03
20240218120008,223.03
20240218121008,223.03
20240218122008,223.03
20240218123008,223.03
20240218124008,223.03
20240218125008,223.03
20240218130008,223.03
20240218131008,223.03
20240218132008,223.03
20240218133008,223.03
20240218134008,223.03
20240218135008,223.03
20240218140008,223.03
20240218141008,223.03
20240218142008,223.03
20240218143008,223.03
20240218144008,223.03
20240218145008,223.03
20240218150008,223.03
20240218151008,223.03
20240218152008,223.03
20240218153008,223.03
20240218154008,223.03
20240218155008,223.03
20240218160008,223.03
20240218161008,223.03
20240218162008,223.03
20240218163008,223.03
20240218164008,223.03
20240218165008,223.03
20240305090008,269.66
20240305091008,269.66
20240305092008,269.66
20240305093008,269.66
20240305094008,269.66
20240305095008,269.66
20240305100008,269.66
20240305101008,269.66
20240305102008,269.66
20240305103008,269.66
20240305104008,269.66
20240305105008,269.66
20240305110008,269.66
20240305111008,269.66
20240305112008,269.66
20240305113008,269.66
20240305114008,269.66
20240305115008,269.66
20240305120008,269.66
20240305121008,269.66
20240305122008,269.66
20240305123008,269.66
20240305124008,269.66
20240305125008,269.66
20240305130008,269.66
20240305131008,269.66
20240305132008,269.66
20240305133008,269.66
20240305134008,269.66
20240305135008,269.66
20240305140008,269.66
20240305141008,269.66
20240305142008,269.66
20240305143008,269.66
20240305144008,269.66
20240305145008,269.66
20240305150008,269.66
20240305151008,269.66
20240305152008,269.66
20240305153008,269.66
20240305154008,269.66
20240305155008,269.66
20240305160008,269.66
20240305161008,269.66
20240305162008,269.66
20240305163008,269.66
20240305164008,269.66
20240305165008,269.66
20240325090008,84.47
20240325091008,84.47
20240325092008,84.47
20240325093008,84.47
20240325094008,84.47
20240325095008,84.47
20240325100008,84.47
20240325101008,84.47
20240325102008,84.47
20240325103008,84.47
20240325104008,84.47
20240325105008,84.47
20240325110008,84.47
20240325111008,84.47
20240325112008,84.47
20240325113008,84.47
20240325114008,84.47
20240325115008,84.47
20240325120008,84.47
20240325121008,84.47
20240325122008,84.47
20240325123008,84.47
20240325124008,84.47
20240325125008,84.47
20240325130008,84.47
20240325131008,84.47
20240325132008,84.47
20240325133008,84.47
20240325134008,84.47
20240325135008,84.47
20240325140008,84.47
20240325141008,84.47
20240325142008,84.47
20240325143008,84.47
20240325144008,84.47
20240325145008,84.47
20240325150008,84.47
20240325151008,84.47
20240325152008,84.47
20240325153008,84.47
20240325154008,84.47
20240325155008,84.47
20240325160008,84.47
20240325161008,84.47
20240325162008,84.47
20240325163008,84.47
20240325164008,84.47
20240325165008,84.47
20240518090008,39.63
20240518091008,39.63
20240518092008,39.63
20240518093008,39.63
20240518094008,39.63
20240518095008,39.63
20240518100008,39.63
20240518101008,39.63
20240518102008,39.63
20240518103008,39.63
20240518104008,39.63
20240518105008,39.63
20240518110008,39.63
20240518111008,39.63
20240518112008,39.63
20240518113008,39.63
20240518114008,39.63
20240518115008,39.63
20240518120008,39.63
20240518121008,39.63
20240518122008,39.63
20240518123008,39.63
20240518124008,39.63
20240518125008,39.63
20240518130008,39.63
20240518131008,39.63
20240518132008,39.63
20240518133008,39.63
20240518134008,39.63
20240518135008,39.63
20240518140008,39.63
20240518141008,39.63
20240518142008,39.63
20240518143008,39.63
20240518144008,39.63
20240518145008,39.63
20240518150008,39.63
20240518151008,39.63
20240518152008,39.63
20240518153008,39.63
20240518154008,39.63
20240518155008,39.63
20240518160008,39.63
20240518161008,39.63
20240518162008,39.63
20240518163008,39.63
20240518164008,39.63
20240518165008,39.63
20240526090008,84.78
20240526091008,84.78
20240526092008,84.78
20240526093008,84.78
20240526094008,84.78
20240526095008,84.78
20240526100008,84.78
20240526101008,84.78
20240526102008,84.78
20240526103008,84.78
20240526104008,84.78
20240526105008,84.78
20240526110008,84.78
20240526111008,84.78
20240526112008,84.78
20240526113008,84.78
20240526114008,84.78
20240526115008,84.78
20240526120008,84.78
20240526121008,84.78
20240526122008,84.78
20240526123008,84.78
20240526124008,84.78
20240526125008,84.78
20240526130008,84.78
20240526131008,84.78
20240526132008,84.78
20240526133008,84.78
20240526134008,84.78
20240526135008,84.78
20240526140008,84.78
20240526141008,84.78
20240526142008,84.78
20240526143008,84.78
20240526144008,84.78
20240526145008,84.78
20240526150008,84.78
20240526151008,84.78
20240526152008,84.78
20240526153008,84.78
20240526154008,84.78
20240526155008,84.78
20240526160008,84.78
20240526161008,84.78
20240526162008,84.78
20240526163008,84.78
20240526164008,84.78
20240526165008,84.78
20240529090008,71.05
20240529091008,71.05
20240529092008,71.05
20240529093008,71.05
20240529094008,71.05
20240529095008,71.05
20240529100008,71.05
20240529101008,71.05
20240529102008,71.05
20240529103008,71.05
20240529104008,71.05
20240529105008,71.05
20240529110008,71.05
20240529111008,71.05
20240529112008,71.05
20240529113008,71.05
20240529114008,71.05
20240529115008,71.05
20240529120008,71.05
20240529121008,71.05
20240529122008,71.05
20240529123008,71.05
20240529124008,71.05
20240529125008,71.05
20240529130008,71.05
20240529131008,71.05
20240529132008,71.05
20240529133008,71.05
20240529134008,71.05
20240529135008,71.05
20240529140008,71.05
20240529141008,71.05
20240529142008,71.05
20240529143008,71.05
20240529144008,71.05
20240529145008,71.05
20240529150008,71.05
20240529151008,71.05
20240529152008,71.05
20240529153008,71.05
20240529154008,71.05
20240529155008,71.05
20240529160008,71.05
20240529161008,71.05
20240529162008,71.05
20240529163008,71.05
20240529164008,71.05
20240529165008,71.05
20240607090008,90.39
20240607091008,90.39
20240607092008,90.39
20240607093008,90.39
20240607094008,90.39
20240607095008,90.39
20240607100008,90.39
20240607101008,90.39
20240607102008,90.39
20240607103008,90.39
20240607104008,90.39
20240607105008,90.39
20240607110008,90.39
20240607111008,90.39
20240607112008,90.39
20240607113008,90.39
20240607114008,90.39
20240607115008,90.39
20240607120008,90.39
20240607121008,90.39
20240607122008,90.39
20240607123008,90.39
20240607124008,90.39
20240607125008,90.39
20240607130008,90.39
20240607131008,90.39
20240607132008,90.39
20240607133008,90.39
20240607134008,90.39
20240607135008,90.39
20240607140008,90.39
20240607141008,90.39
20240607142008,90.39
20240607143008,90.39
20240607144008,90.39
20240607145008,90.39
20240607150008,90.39
20240607151008,90.39
20240607152008,90.39
20240607153008,90.39
20240607154008,90.39
20240607155008,90.39
20240607160008,90.39
20240607161008,90.39
20240607162008,90.39
20240607163008,90.39
20240607164008,90.39
20240607165008,90.39
20240613090008,185.0
20240613091008,185.0
20240613092008,185.0
20240613093008,185.0
20240613094008,185.0
20240613095008,185.0
20240613100008,185.0
20240613101008,185.0
20240613102008,185.0
20240613103008,185.0
20240613104008,185.0
20240613105008,185.0
20240613110008,185.0
20240613111008,185.0
20240613112008,185.0
20240613113008,185.0
20240613114008,185.0
20240613115008,185.0
20240613120008,185.0
20240613121008,185.0
20240613122008,185.0
20240613123008,185.0
20240613124008,185.0
20240613125008,185.0
20240613130008,185.0
20240613131008,185.0
20240613132008,185.0
20240613133008,185.0
20240613134008,185.0
20240613135008,185.0
20240613140008,185.0
20240613141008,185.0
20240613142008,185.0
20240613143008,185.0
20240613144008,185.0
20240613145008,185.0
20240613150008,185.0
20240613151008,185.0
20240613152008,185.0
20240613153008,185.0
20240613154008,185.0
20240613155008,185.0
20240613160008,185.0
20240613161008,185.0
20240613162008,185.0
20240613163008,185.0
20240613164008,185.0
20240613165008,185.0
20240628090008,150.78
20240628091008,150.78
20240628092008,150.78
20240628093008,150.78
20240628094008,150.78
20240628095008,150.78
20240628100008,150.78
20240628101008,150.78
20240628102008,150.78
20240628103008,150.78
20240628104008,150.78
20240628105008,150.78
20240628110008,150.78
20240628111008,150.78
20240628112008,150.78
20240628113008,150.78
20240628114008,150.78
20240628115008,150.78
20240628120008,150.78
20240628121008,150.78
20240628122008,150.78
20240628123008,150.78
20240628124008,150.78
20240628125008,150.78
20240628130008,150.78
20240628131008,150.78
20240628132008,150.78
20240628133008,150.78
20240628134008,150.78
20240628135008,150.78
20240628140008,150.78
20240628141008,150.78
20240628142008,150.78
20240628143008,150.78
20240628144008,150.78
20240628145008,150.78
20240628150008,150.78
20240628151008,150.78
20240628152008,150.78
20240628153008,150.78
20240628154008,150.78
20240628155008,150.78
20240628160008,150.78
20240628161008,150.78
20240628162008,150.78
20240628163008,150.78
20240628164008,150.78
20240628165008,150.78
20240705090008,184.88
20240705091008,184.88
20240705092008,184.88
20240705093008,184.88
20240705094008,184.88
20240705095008,184.88
20240705100008,184.88
20240705101008,184.88
20240705102008,184.88
20240705103008,184.88
20240705104008,184.88
20240705105008,184.88
20240705110008,184.88
20240705111008,184.88
20240705112008,184.88
20240705113008,184.88
20240705114008,184.88
20240705115008,184.88
20240705120008,184.88
20240705121008,184.88
20240705122008,184.88
20240705123008,184.88
20240705124008,184.88
20240705125008,184.88
20240705130008,184.88
20240705131008,184.88
20240705132008,184.88
20240705133008,184.88
20240705134008,184.88
20240705135008,184.88
20240705140008,184.88
20240705141008,184.88
20240705142008,184.88
20240705143008,184.88
20240705144008,184.88
20240705145008,184.88
20240705150008,184.88
20240705151008,184.88
20240705152008,184.88
20240705153008,184.88
20240705154008,184.88
20240705155008,184.88
20240705160008,184.88
20240705161008,184.88
20240705162008,184.88
20240705163008,184.88
20240705164008,184.88
20240705165008,184.88
20240709090008,166.46
20240709091008,166.46
20240709092008,166.46
20240709093008,166.46
20240709094008,166.46
20240709095008,166.46
20240709100008,166.46
20240709101008,166.46
20240709102008,166.46
20240709103008,166.46
20240709104008,166.46
20240709105008,166.46
20240709110008,166.46
20240709111008,166.46
20240709112008,166.46
20240709113008,166.46
20240709114008,166.46
20240709115008,166.46
20240709120008,166.46
20240709121008,166.46
20240709122008,166.46
20240709123008,166.46
20240709124008,166.46
20240709125008,166.46
20240709130008,166.46
20240709131008,166.46
20240709132008,166.46
20240709133008,166.46
20240709134008,166.46
20240709135008,166.46
20240709140008,166.46
20240709141008,166.46
20240709142008,166.46
20240709143008,166.46
20240709144008,166.46
20240709145008,166.46
20240709150008,166.46
20240709151008,166.46
20240709152008,166.46
20240709153008,166.46
20240709154008,166.46
20240709155008,166.46
20240709160008,166.46
20240709161008,166.46
20240709162008,166.46
20240709163008,166.46
20240709164008,166.46
20240709165008,166.46
20240715090008,191.44
20240715091008,191.44
20240715092008,191.44
20240715093008,191.44
20240715094008,191.44
20240715095008,191.44
20240715100008,191.44
20240715101008,191.44
20240715102008,191.44
20240715103008,191.44
20240715104008,191.44
20240715105008,191.44
20240715110008,191.44
20240715111008,191.44
20240715112008,191.44
20240715113008,191.44
20240715114008,191.44
20240715115008,191.44
20240715120008,191.44
20240715121008,191.44
20240715122008,191.44
20240715123008,191.44
20240715124008,191.44
20240715125008,191.44
20240715130008,191.44
20240715131008,191.44
20240715132008,191.44
20240715133008,191.44
20240715134008,191.44
20240715135008,191.44
20240715140008,191.44
20240715141008,191.44
20240715142008,191.44
20240715143008,191.44
20240715144008,191.44
20240715145008,191.44
20240715150008,191.44
20240715151008,191.44
20240715152008,191.44
20240715153008,191.44
20240715154008,191.44
20240715155008,191.44
20240715160008,191.44
20240715161008,191.44
20240715162008,191.44
20240715163008,191.44
20240715164008,191.44
20240715165008,191.44
20240719090008,198.49
20240719091008,198.49
20240719092008,198.49
20240719093008,198.49
20240719094008,198.49
20240719095008,198.49
20240719100008,198.49
20240719101008,198.49
20240719102008,198.49
20240719103008,198.49
20240719104008,198.49
20240719105008,198.49
20240719110008,198.49
20240719111008,198.49
20240719112008,198.49
20240719113008,198.49
20240719114008,198.49
20240719115008,198.49
20240719120008,198.49
20240719121008,198.49
20240719122008,198.49
20240719123008,198.49
20240719124008,198.49
20240719125008,198.49
20240719130008,198.49
20240719131008,198.49
20240719132008,198.49
20240719133008,198.49
20240719134008,198.49
20240719135008,198.49
20240719140008,198.49
20240719141008,198.49
20240719142008,198.49
20240719143008,198.49
20240719144008,198.49
20240719145008,198.49
20240719150008,198.49
20240719151008,198.49
20240719152008,198.49
20240719153008,198.49
20240719154008,198.49
20240719155008,198.49
20240719160008,198.49
20240719161008,198.49
20240719162008,198.49
20240719163008,198.49
20240719164008,198.49
20240719165008,198.49
20240309090009,79.87
20240309091009,79.87
20240309092009,79.87
20240309093009,79.87
20240309094009,79.87
20240309095009,79.87
20240309100009,79.87
20240309101009,79.87
20240309102009,79.87
20240309103009,79.87
20240309104009,79.87
20240309105009,79.87
20240309110009,79.87
20240309111009,79.87
20240309112009,79.87
20240309113009,79.87
20240309114009,79.87
20240309115009,79.87
20240309120009,79.87
20240309121009,79.87
20240309122009,79.87
20240309123009,79.87
20240309124009,79.87
20240309125009,79.87
20240309130009,79.87
20240309131009,79.87
20240309132009,79.87
20240309133009,79.87
20240309134009,79.87
20240309135009,79.87
20240309140009,79.87
20240309141009,79.87
20240309142009,79.87
20240309143009,79.87
20240309144009,79.87
20240309145009,79.87
20240309150009,79.87
20240309151009,79.87
20240309152009,79.87
20240309153009,79.87
20240309154009,79.87
20240309155009,79.87
20240309160009,79.87
20240309161009,79.87
20240309162009,79.87
20240309163009,79.87
20240309164009,79.87
20240309165009,79.87
20240314090009,-7.87
20240314091009,-7.87
20240314092009,-7.87
20240314093009,-7.87
20240314094009,-7.87
20240314095009,-7.87
20240314100009,-7.87
20240314101009,-7.87
20240314102009,-7.87
20240314103009,-7.87
20240314104009,-7.87
20240314105009,-7.87
20240314110009,-7.87
20240314111009,-7.87
20240314112009,-7.87
20240314113009,-7.87
20240314114009,-7.87
20240314115009,-7.87
20240314120009,-7.87
20240314121009,-7.87
20240314122009,-7.87
20240314123009,-7.87
20240314124009,-7.87
20240314125009,-7.87
20240314130009,-7.87
20240314131009,-7.87
20240314132009,-7.87
20240314133009,-7.87
20240314134009,-7.87
20240314135009,-7.87
20240314140009,-7.87
20240314141009,-7.87
20240314142009,-7.87
20240314143009,-7.87
20240314144009,-7.87
20240314145009,-7.87
20240314150009,-7.87
20240314151009,-7.87
20240314152009,-7.87
20240314153009,-7.87
20240314154009,-7.87
20240314155009,-7.87
20240314160009,-7.87
20240314161009,-7.87
20240314162009,-7.87
20240314163009,-7.87
20240314164009,-7.87
20240314165009,-7.87
20240414090009,237.99
20240414091009,237.99
20240414092009,237.99
20240414093009,237.99
20240414094009,237.99
20240414095009,237.99
20240414100009,237.99
20240414101009,237.99
20240414102009,237.99
20240414103009,237.99
20240414104009,237.99
20240414105009,237.99
20240414110009,237.99
20240414111009,237.99
20240414112009,237.99
20240414113009,237.99
20240414114009,237.99
20240414115009,237.99
20240414120009,237.99
20240414121009,237.99
20240414122009,237.99
20240414123009,237.99
20240414124009,237.99
20240414125009,237.99
20240414130009,237.99
20240414131009,237.99
20240414132009,237.99
20240414133009,237.99
20240414134009,237.99
20240414135009,237.99
20240414140009,237.99
20240414141009,237.99
20240414142009,237.99
20240414143009,237.99
20240414144009,237.99
20240414145009,237.99
20240414150009,237.99
20240414151009,237.99
20240414152009,237.99
20240414153009,237.99
20240414154009,237.99
20240414155009,237.99
20240414160009,237.99
20240414161009,237.99
20240414162009,237.99
20240414163009,237.99
20240414164009,237.99
20240414165009,237.99
20240506090009,150.51
20240506091009,150.51
20240506092009,150.51
20240506093009,150.51
20240506094009,150.51
20240506095009,150.51
20240506100009,150.51
20240506101009,150.51
20240506102009,150.51
20240506103009,150.51
20240506104009,150.51
20240506105009,150.51
20240506110009,150.51
20240506111009,150.51
20240506112009,150.51
20240506113009,150.51
20240506114009,150.51
20240506115009,150.51
20240506120009,150.51
20240506121009,150.51
20240506122009,150.51
20240506123009,150.51
20240506124009,150.51
20240506125009,150.51
20240506130009,150.51
20240506131009,150.51
20240506132009,150.51
20240506133009,150.51
20240506134009,150.51
20240506135009,150.51
20240506140009,150.51
20240506141009,150.51
20240506142009,150.51
20240506143009,150.51
20240506144009,150.51
20240506145009,150.51
20240506150009,150.51
20240506151009,150.51
20240506152009,150.51
20240506153009,150.51
20240506154009,150.51
20240506155009,150.51
20240506160009,150.51
20240506161009,150.51
20240506162009,150.51
20240506163009,150.51
20240506164009,150.51
20240506165009,150.51
20240526090009,82.06
20240526091009,82.06
20240526092009,82.06
20240526093009,82.06
20240526094009,82.06
20240526095009,82.06
20240526100009,82.06
20240526101009,82.06
20240526102009,82.06
20240526103009,82.06
20240526104009,82.06
20240526105009,82.06
20240526110009,82.06
20240526111009,82.06
20240526112009,82.06
20240526113009,82.06
20240526114009,82.06
20240526115009,82.06
20240526120009,82.06
20240526121009,82.06
20240526122009,82.06
20240526123009,82.06
20240526124009,82.06
20240526125009,82.06
20240526130009,82.06
20240526131009,82.06
20240526132009,82.06
20240526133009,82.06
20240526134009,82.06
20240526135009,82.06
20240526140009,82.06
20240526141009,82.06
20240526142009,82.06
20240526143009,82.06
20240526144009,82.06
20240526145009,82.06
20240526150009,82.06
20240526151009,82.06
20240526152009,82.06
20240526153009,82.06
20240526154009,82.06
20240526155009,82.06
20240526160009,82.06
20240526161009,82.06
20240526162009,82.06
20240526163009,82.06
20240526164009,82.06
20240526165009,82.06
20240614090009,137.96
20240614091009,137.96
20240614092009,137.96
20240614093009,137.96
20240614094009,137.96
20240614095009,137.96
20240614100009,137.96
20240614101009,137.96
20240614102009,137.96
20240614103009,137.96
20240614104009,137.96
20240614105009,137.96
20240614110009,137.96
20240614111009,137.96
20240614112009,137.96
20240614113009,137.96
20240614114009,137.96
20240614115009,137.96
20240614120009,137.96
20240614121009,137.96
20240614122009,137.96
20240614123009,137.96
20240614124009,137.96
20240614125009,137.96
20240614130009,137.96
20240614131009,137.96
20240614132009,137.96
20240614133009,137.96
20240614134009,137.96
20240614135009,137.96
20240614140009,137.96
20240614141009,137.96
20240614142009,137.96
20240614143009,137.96
20240614144009,137.96
20240614145009,137.96
20240614150009,137.96
20240614151009,137.96
20240614152009,137.96
20240614153009,137.96
20240614154009,137.96
20240614155009,137.96
20240614160009,137.96
20240614161009,137.96
20240614162009,137.96
20240614163009,137.96
20240614164009,137.96
20240614165009,137.96
20240621090009,173.32
20240621091009,173.32
20240621092009,173.32
20240621093009,173.32
20240621094009,173.32
20240621095009,173.32
20240621100009,173.32
20240621101009,173.32
20240621102009,173.32
20240621103009,173.32
20240621104009,173.32
20240621105009,173.32
20240621110009,173.32
20240621111009,173.32
20240621112009,173.32
20240621113009,173.32
20240621114009,173.32
20240621115009,173.32
20240621120009,173.32
20240621121009,173.32
20240621122009,173.32
20240621123009,173.32
20240621124009,173.32
20240621125009,173.32
20240621130009,173.32
20240621131009,173.32
20240621132009,173.32
20240621133009,173.32
20240621134009,173.32
20240621135009,173.32
20240621140009,173.32
20240621141009,173.32
20240621142009,173.32
20240621143009,173.32
20240621144009,173.32
20240621145009,173.32
20240621150009,173.32
20240621151009,173.32
20240621152009,173.32
20240621153009,173.32
20240621154009,173.32
20240621155009,173.32
20240621160009,173.32
20240621161009,173.32
20240621162009,173.32
20240621163009,173.32
20240621164009,173.32
20240621165009,173.32
20240628090009,162.61
20240628091009,162.61
20240628092009,162.61
20240628093009,162.61
20240628094009,162.61
20240628095009,162.61
20240628100009,162.61
20240628101009,162.61
20240628102009,162.61
20240628103009,162.61
20240628104009,162.61
20240628105009,162.61
20240628110009,162.61
20240628111009,162.61
20240628112009,162.61
20240628113009,162.61
20240628114009,162.61
20240628115009,162.61
20240628120009,162.61
20240628121009,162.61
20240628122009,162.61
20240628123009,162.61
20240628124009,162.61
20240628125009,162.61
20240628130009,162.61
20240628131009,162.61
20240628132009,162.61
20240628133009,162.61
20240628134009,162.61
20240628135009,162.61
20240628140009,162.61
20240628141009,162.61
20240628142009,162.61
20240628143009,162.61
20240628144009,162.61
20240628145009,162.61
20240628150009,162.61
20240628151009,162.61
20240628152009,162.61
20240628153009,162.61
20240628154009,162.61
20240628155009,162.61
20240628160009,162.61
20240628161009,162.61
20240628162009,162.61
20240628163009,162.61
20240628164009,162.61
20240628165009,162.61
20240717090009,175.89
20240717091009,175.89
20240717092009,175.89
20240717093009,175.89
20240717094009,175.89
20240717095009,175.89
20240717100009,175.89
20240717101009,175.89
20240717102009,175.89
20240717103009,175.89
20240717104009,175.89
20240717105009,175.89
20240717110009,175.89
20240717111009,175.89
20240717112009,175.89
20240717113009,175.89
20240717114009,175.89
20240717115009,175.89
20240717120009,175.89
20240717121009,175.89
20240717122009,175.89
20240717123009,175.89
20240717124009,175.89
20240717125009,175.89
20240717130009,175.89
20240717131009,175.89
20240717132009,175.89
20240717133009,175.89
20240717134009,175.89
20240717135009,175.89
20240717140009,175.89
20240717141009,175.89
20240717142009,175.89
20240717143009,175.89
20240717144009,175.89
20240717145009,175.89
20240717150009,175.89
20240717151009,175.89
20240717152009,175.89
20240717153009,175.89
20240717154009,175.89
20240717155009,175.89
20240717160009,175.89
20240717161009,175.89
