序號,答案
20241021104000,133.24
20241021105000,131.53
20241021110000,132.36
20241021111000,135.84
20241021112000,141.92
20241021113000,150.49
20241021114000,161.29
20241021115000,173.97
20241021120000,188.06
20241021121000,202.99
20241021122000,218.14
20241021123000,232.87
20241021124000,246.56
20241021125000,258.68
20241021130000,268.83
20241021131000,276.75
20241021132000,282.33
20241021133000,285.61
20241021134000,286.74
20241021135000,285.97
20241021140000,283.56
20241021141000,279.85
20241021142000,275.16
20241021143000,269.79
20241021144000,264.06
20241021145000,258.24
20241021150000,252.59
20241021151000,247.32
20241021152000,242.63
20241021153000,238.68
20241021154000,235.59
20241021155000,233.44
20241021160000,232.29
20241021161000,232.14
20241021162000,232.96
20241021163000,234.67
20241021164000,237.19
20241021165000,240.36
20241022090000,250.32
20241022091000,232.54
20241022092000,216.01
20241022093000,200.54
20241022094000,186.19
20241022095000,173.13
20241022100000,161.55
20241022101000,151.61
20241022102000,143.46
20241022103000,137.28
20241022104000,133.24
20241022105000,131.53
20241022110000,132.36
20241022111000,135.84
20241022112000,141.92
20241022113000,150.49
20241022114000,161.29
20241022115000,173.97
20241022120000,188.06
20241022121000,202.99
20241022122000,218.14
20241022123000,232.87
20241022124000,246.56
20241022125000,258.68
20241022130000,268.83
20241022131000,276.75
20241022132000,282.33
20241022133000,285.61
20241022134000,286.74
20241022135000,285.97
20241022140000,283.56
20241022141000,279.85
20241022142000,275.16
20241022143000,269.79
20241022144000,264.06
20241022145000,258.24
20241022150000,252.59
20241022151000,247.32
20241022152000,242.63
20241022153000,238.68
20241022154000,235.59
20241022155000,233.44
20241022160000,232.29
20241022161000,232.14
20241022162000,232.96
20241022163000,234.67
20241022164000,237.19
20241022165000,240.36
20241023090000,250.32
20241023091000,232.54
20241023092000,216.01
20241023093000,200.54
20241023094000,186.19
20241023095000,173.13
20241023100000,161.55
20241023101000,151.61
20241023102000,143.46
20241023103000,137.28
20241023104000,133.24
20241023105000,131.53
20241023110000,132.36
20241023111000,135.84
20241023112000,141.92
20241023113000,150.49
20241023114000,161.29
20241023115000,173.97
20241023120000,188.06
20241023121000,202.99
20241023122000,218.14
20241023123000,232.87
20241023124000,246.56
20241023125000,258.68
20241023130000,268.83
20241023131000,276.75
20241023132000,282.33
20241023133000,285.61
20241023134000,286.74
20241023135000,285.97
20241023140000,283.56
20241023141000,279.85
20241023142000,275.16
20241023143000,269.79
20241023144000,264.06
20241023145000,258.24
20241023150000,252.59
20241023151000,247.32
20241023152000,242.63
20241023153000,238.68
20241023154000,235.59
20241023155000,233.44
20241023160000,232.29
20241023161000,232.14
20241023162000,232.96
20241023163000,234.67
20241023164000,237.19
20241023165000,240.36
20241024090000,250.32
20241024091000,232.54
20241024092000,216.01
20241024093000,200.54
20241024094000,186.19
20241024095000,173.13
20241024100000,161.55
20241024101000,151.61
20241024102000,143.46
20241024103000,137.28
20241024104000,133.24
20241024105000,131.53
20241024110000,132.36
20241024111000,135.84
20241024112000,141.92
20241024113000,150.49
20241024114000,161.29
20241024115000,173.97
20241024120000,188.06
20241024121000,202.99
20241024122000,218.14
20241024123000,232.87
20241024124000,246.56
20241024125000,258.68
20241024130000,268.83
20241024131000,276.75
20241024132000,282.33
20241024133000,285.61
20241024134000,286.74
20241024135000,285.97
20241024140000,283.56
20241024141000,279.85
20241024142000,275.16
20241024143000,269.79
20241024144000,264.06
20241024145000,258.24
20241024150000,252.59
20241024151000,247.32
20241024152000,242.63
20241024153000,238.68
20241024154000,235.59
20241024155000,233.44
20241024160000,232.29
20241024161000,232.14
20241024162000,232.96
20241024163000,234.67
20241024164000,237.19
20241024165000,240.36
20241025090000,250.32
20241025091000,232.54
20241025092000,216.01
20241025093000,200.54
20241025094000,186.19
20241025095000,173.13
20241025100000,161.55
20241025101000,151.61
20241025102000,143.46
20241025103000,137.28
20241025104000,133.24
20241025105000,131.53
20241025110000,132.36
20241025111000,135.84
20241025112000,141.92
20241025113000,150.49
20241025114000,161.29
20241025115000,173.97
20241025120000,188.06
20241025121000,202.99
20241025122000,218.14
20241025123000,232.87
20241025124000,246.56
20241025125000,258.68
20241025130000,268.83
20241025131000,276.75
20241025132000,282.33
20241025133000,285.61
20241025134000,286.74
20241025135000,285.97
20241025140000,283.56
20241025141000,279.85
20241025142000,275.16
20241025143000,269.79
20241025144000,264.06
20241025145000,258.24
20241025150000,252.59
20241025151000,247.32
20241025152000,242.63
20241025153000,238.68
20241025154000,235.59
20241025155000,233.44
20241025160000,232.29
20241025161000,232.14
20241025162000,232.96
20241025163000,234.67
20241025164000,237.19
20241025165000,240.36
20241026090000,250.32
20241026091000,232.54
20241026092000,216.01
20241026093000,200.54
20241026094000,186.19
20241026095000,173.13
20241026100000,161.55
20241026101000,151.61
20241026102000,143.46
20241026103000,137.28
20241026104000,133.24
20241026105000,131.53
20241026110000,132.36
20241026111000,135.84
20241026112000,141.92
20241026113000,150.49
20241026114000,161.29
20241026115000,173.97
20241026120000,188.06
20241026121000,202.99
20241026122000,218.14
20241026123000,232.87
20241026124000,246.56
20241026125000,258.68
20241026130000,268.83
20241026131000,276.75
20241026132000,282.33
20241026133000,285.61
20241026134000,286.74
20241026135000,285.97
20241026140000,283.56
20241026141000,279.85
20241026142000,275.16
20241026143000,269.79
20241026144000,264.06
20241026145000,258.24
20241026150000,252.59
20241026151000,247.32
20241026152000,242.63
20241026153000,238.68
20241026154000,235.59
20241026155000,233.44
20241026160000,232.29
20241026161000,232.14
20241026162000,232.96
20241026163000,234.67
20241026164000,237.19
20241026165000,240.36
20241027090000,250.32
20241027091000,232.54
20241027092000,216.01
20241027093000,200.54
20241027094000,186.19
20241027095000,173.13
20241027100000,161.55
20241027101000,151.61
20241027102000,143.46
20241027103000,137.28
20241027104000,133.24
20241027105000,131.53
20241027110000,132.36
20241027111000,135.84
20241027112000,141.92
20241027113000,150.49
20241027114000,161.29
20241027115000,173.97
20241027120000,188.06
20241027121000,202.99
20241027122000,218.14
20241027123000,232.87
20241027124000,246.56
20241027125000,258.68
20241027130000,268.83
20241027131000,276.75
20241027132000,282.33
20241027133000,285.61
20241027134000,286.74
20241027135000,285.97
20241027140000,283.56
20241027141000,279.85
20241027142000,275.16
20241027143000,269.79
20241027144000,264.06
20241027145000,258.24
20241027150000,252.59
20241027151000,247.32
20241027152000,242.63
20241027153000,238.68
20241027154000,235.59
20241027155000,233.44
20241027160000,232.29
20241027161000,232.14
20241027162000,232.96
20241027163000,234.67
20241027164000,237.19
20241027165000,240.36
20241028090000,250.32
20241028091000,232.54
20241028092000,216.01
20241028093000,200.54
20241028094000,186.19
20241028095000,173.13
20241028100000,161.55
20241028101000,151.61
20241028102000,143.46
20241028103000,137.28
20241028104000,133.24
20241028105000,131.53
20241028110000,132.36
20241028111000,135.84
20241028112000,141.92
20241028113000,150.49
20241028114000,161.29
20241028115000,173.97
20241028120000,188.06
20241028121000,202.99
20241028122000,218.14
20241028123000,232.87
20241028124000,246.56
20241028125000,258.68
20241028130000,268.83
20241028131000,276.75
20241028132000,282.33
20241028133000,285.61
20241028134000,286.74
20241028135000,285.97
20241028140000,283.56
20241028141000,279.85
20241028142000,275.16
20241028143000,269.79
20241028144000,264.06
20241028145000,258.24
20241028150000,252.59
20241028151000,247.32
20241028152000,242.63
20241028153000,238.68
20241028154000,235.59
20241028155000,233.44
20241028160000,232.29
20241028161000,232.14
20241028162000,232.96
20241028163000,234.67
20241028164000,237.19
20241028165000,240.36
20241029090000,250.32
20241029091000,232.54
20241029092000,216.01
20241029093000,200.54
20241029094000,186.19
20241029095000,173.13
20241029100000,161.55
20241029101000,151.61
20241029102000,143.46
20241029103000,137.28
20241029104000,133.24
20241029105000,131.53
20241029110000,132.36
20241029111000,135.84
20241029112000,141.92
20241029113000,150.49
20241029114000,161.29
20241029115000,173.97
20241029120000,188.06
20241029121000,202.99
20241029122000,218.14
20241029123000,232.87
20241029124000,246.56
20241029125000,258.68
20241029130000,268.83
20241029131000,276.75
20241029132000,282.33
20241029133000,285.61
20241029134000,286.74
20241029135000,285.97
20241029140000,283.56
20241029141000,279.85
20241029142000,275.16
20241029143000,269.79
20241029144000,264.06
20241029145000,258.24
20241029150000,252.59
20241029151000,247.32
20241029152000,242.63
20241029153000,238.68
20241029154000,235.59
20241029155000,233.44
20241029160000,232.29
20241029161000,232.14
20241029162000,232.96
20241029163000,234.67
20241029164000,237.19
20241029165000,240.36
20241030090000,250.32
20241030091000,232.54
20241030092000,216.01
20241030093000,200.54
20241030094000,186.19
20241030095000,173.13
20241030100000,161.55
20241030101000,151.61
20241030102000,143.46
20241030103000,137.28
20241030104000,133.24
20241030105000,131.53
20241030110000,132.36
20241030111000,135.84
20241030112000,141.92
20241030113000,150.49
20241030114000,161.29
20241030115000,173.97
20241030120000,188.06
20241030121000,202.99
20241030122000,218.14
20241030123000,232.87
20241030124000,246.56
20241030125000,258.68
20241030130000,268.83
20241030131000,276.75
20241030132000,282.33
20241030133000,285.61
20241030134000,286.74
20241030135000,285.97
20241030140000,283.56
20241030141000,279.85
20241030142000,275.16
20241030143000,269.79
20241030144000,264.06
20241030145000,258.24
20241030150000,252.59
20241030151000,247.32
20241030152000,242.63
20241030153000,238.68
20241030154000,235.59
20241030155000,233.44
20241030160000,232.29
20241030161000,232.14
20241030162000,232.96
20241030163000,234.67
20241030164000,237.19
20241030165000,240.36
20241031090000,250.32
20241031091000,232.54
20241031092000,216.01
20241031093000,200.54
20241031094000,186.19
20241031095000,173.13
20241031100000,161.55
20241031101000,151.61
20241031102000,143.46
20241031103000,137.28
20241031104000,133.24
20241031105000,131.53
20241031110000,132.36
20241031111000,135.84
20241031112000,141.92
20241031113000,150.49
20241031114000,161.29
20241031115000,173.97
20241031120000,188.06
20241031121000,202.99
20241031122000,218.14
20241031123000,232.87
20241031124000,246.56
20241031125000,258.68
20241031130000,268.83
20241031131000,276.75
20241031132000,282.33
20241031133000,285.61
20241031134000,286.74
20241031135000,285.97
20241031140000,283.56
20241031141000,279.85
20241031142000,275.16
20241031143000,269.79
20241031144000,264.06
20241031145000,258.24
20241031150000,252.59
20241031151000,247.32
20241031152000,242.63
20241031153000,238.68
20241031154000,235.59
20241031155000,233.44
20241031160000,232.29
20241031161000,232.14
20241031162000,232.96
20241031163000,234.67
20241031164000,237.19
20241031165000,240.36
20241101090000,250.32
20241101091000,232.54
20241101092000,216.01
20241101093000,200.54
20241101094000,186.19
20241101095000,173.13
20241101100000,161.55
20241101101000,151.61
20241101102000,143.46
20241101103000,137.28
20241101104000,133.24
20241101105000,131.53
20241101110000,132.36
20241101111000,135.84
20241101112000,141.92
20241101113000,150.49
20241101114000,161.29
20241101115000,173.97
20241101120000,188.06
20241101121000,202.99
20241101122000,218.14
20241101123000,232.87
20241101124000,246.56
20241101125000,258.68
20241101130000,268.83
20241101131000,276.75
20241101132000,282.33
20241101133000,285.61
20241101134000,286.74
20241101135000,285.97
20241101140000,283.56
20241101141000,279.85
20241101142000,275.16
20241101143000,269.79
20241101144000,264.06
20241101145000,258.24
20241101150000,252.59
20241101151000,247.32
20241101152000,242.63
20241101153000,238.68
20241101154000,235.59
20241101155000,233.44
20241101160000,232.29
20241101161000,232.14
20241101162000,232.96
20241101163000,234.67
20241101164000,237.19
20241101165000,240.36
20241102090000,250.32
20241102091000,232.54
20241102092000,216.01
20241102093000,200.54
20241102094000,186.19
20241102095000,173.13
20241102100000,161.55
20241102101000,151.61
20241102102000,143.46
20241102103000,137.28
20241102104000,133.24
20241102105000,131.53
20241102110000,132.36
20241102111000,135.84
20241102112000,141.92
20241102113000,150.49
20241102114000,161.29
20241102115000,173.97
20241102120000,188.06
20241102121000,202.99
20241102122000,218.14
20241102123000,232.87
20241102124000,246.56
20241102125000,258.68
20241102130000,268.83
20241102131000,276.75
20241102132000,282.33
20241102133000,285.61
20241102134000,286.74
20241102135000,285.97
20241102140000,283.56
20241102141000,279.85
20241102142000,275.16
20241102143000,269.79
20241102144000,264.06
20241102145000,258.24
20241102150000,252.59
20241102151000,247.32
20241102152000,242.63
20241102153000,238.68
20241102154000,235.59
20241102155000,233.44
20241102160000,232.29
20241102161000,232.14
20241102162000,232.96
20241102163000,234.67
20241102164000,237.19
20241102165000,240.36
20241103090000,250.32
20241103091000,232.54
20241103092000,216.01
20241103093000,200.54
20241103094000,186.19
20241103095000,173.13
20241103100000,161.55
20241103101000,151.61
20241103102000,143.46
20241103103000,137.28
20241103104000,133.24
20241103105000,131.53
20241103110000,132.36
20241103111000,135.84
20241103112000,141.92
20241103113000,150.49
20241103114000,161.29
20241103115000,173.97
20241103120000,188.06
20241103121000,202.99
20241103122000,218.14
20241103123000,232.87
20241103124000,246.56
20241103125000,258.68
20241103130000,268.83
20241103131000,276.75
20241103132000,282.33
20241103133000,285.61
20241103134000,286.74
20241103135000,285.97
20241103140000,283.56
20241103141000,279.85
20241103142000,275.16
20241103143000,269.79
20241103144000,264.06
20241103145000,258.24
20241103150000,252.59
20241103151000,247.32
20241103152000,242.63
20241103153000,238.68
20241103154000,235.59
20241103155000,233.44
20241103160000,232.29
20241103161000,232.14
20241103162000,232.96
20241103163000,234.67
20241103164000,237.19
20241103165000,240.36
20241104090000,250.32
20241104091000,232.54
20241104092000,216.01
20241104093000,200.54
20241104094000,186.19
20241104095000,173.13
20241104100000,161.55
20241104101000,151.61
20241104102000,143.46
20241104103000,137.28
20241104104000,133.24
20241104105000,131.53
20241104110000,132.36
20241104111000,135.84
20241104112000,141.92
20241104113000,150.49
20241104114000,161.29
20241104115000,173.97
20241104120000,188.06
20241104121000,202.99
20241104122000,218.14
20241104123000,232.87
20241104124000,246.56
20241104125000,258.68
20241104130000,268.83
20241104131000,276.75
20241104132000,282.33
20241104133000,285.61
20241104134000,286.74
20241104135000,285.97
20241104140000,283.56
20241104141000,279.85
20241104142000,275.16
20241104143000,269.79
20241104144000,264.06
20241104145000,258.24
20241104150000,252.59
20241104151000,247.32
20241104152000,242.63
20241104153000,238.68
20241104154000,235.59
20241104155000,233.44
20241104160000,232.29
20241104161000,232.14
20241104162000,232.96
20241104163000,234.67
20241104164000,237.19
20241104165000,240.36
20241105090000,250.32
20241105091000,232.54
20241105092000,216.01
20241105093000,200.54
20241105094000,186.19
20241105095000,173.13
20241105100000,161.55
20241105101000,151.61
20241105102000,143.46
20241105103000,137.28
20241105104000,133.24
20241105105000,131.53
20241105110000,132.36
20241105111000,135.84
20241105112000,141.92
20241105113000,150.49
20241105114000,161.29
20241105115000,173.97
20241105120000,188.06
20241105121000,202.99
20241105122000,218.14
20241105123000,232.87
20241105124000,246.56
20241105125000,258.68
20241105130000,268.83
20241105131000,276.75
20241105132000,282.33
20241105133000,285.61
20241105134000,286.74
20241105135000,285.97
20241105140000,283.56
20241105141000,279.85
20241105142000,275.16
20241105143000,269.79
20241105144000,264.06
20241105145000,258.24
20241105150000,252.59
20241105151000,247.32
20241105152000,242.63
20241105153000,238.68
20241105154000,235.59
20241105155000,233.44
20241105160000,232.29
20241105161000,232.14
20241105162000,232.96
20241105163000,234.67
20241105164000,237.19
20241105165000,240.36
20241106090000,250.32
20241106091000,232.54
20241106092000,216.01
20241106093000,200.54
20241106094000,186.19
20241106095000,173.13
20241106100000,161.55
20241106101000,151.61
20241106102000,143.46
20241106103000,137.28
20241106104000,133.24
20241106105000,131.53
20241106110000,132.36
20241106111000,135.84
20241106112000,141.92
20241106113000,150.49
20241106114000,161.29
20241106115000,173.97
20241106120000,188.06
20241106121000,202.99
20241106122000,218.14
20241106123000,232.87
20241106124000,246.56
20241106125000,258.68
20241106130000,268.83
20241106131000,276.75
20241106132000,282.33
20241106133000,285.61
20241106134000,286.74
20241106135000,285.97
20241106140000,283.56
20241106141000,279.85
20241106142000,275.16
20241106143000,269.79
20241106144000,264.06
20241106145000,258.24
20241106150000,252.59
20241106151000,247.32
20241106152000,242.63
20241106153000,238.68
20241106154000,235.59
20241106155000,233.44
20241106160000,232.29
20241106161000,232.14
20241106162000,232.96
20241106163000,234.67
20241106164000,237.19
20241106165000,240.36
20241107090000,250.32
20241107091000,232.54
20241107092000,216.01
20241107093000,200.54
20241107094000,186.19
20241107095000,173.13
20241107100000,161.55
20241107101000,151.61
20241107102000,143.46
20241107103000,137.28
20241107104000,133.24
20241107105000,131.53
20241107110000,132.36
20241107111000,135.84
20241107112000,141.92
20241107113000,150.49
20241107114000,161.29
20241107115000,173.97
20241107120000,188.06
20241107121000,202.99
20241107122000,218.14
20241107123000,232.87
20241107124000,246.56
20241107125000,258.68
20241107130000,268.83
20241107131000,276.75
20241107132000,282.33
20241107133000,285.61
20241107134000,286.74
20241107135000,285.97
20241107140000,283.56
20241107141000,279.85
20241107142000,275.16
20241107143000,269.79
20241107144000,264.06
20241107145000,258.24
20241107150000,252.59
20241107151000,247.32
20241107152000,242.63
20241107153000,238.68
20241107154000,235.59
20241107155000,233.44
20241107160000,232.29
20241107161000,232.14
20241107162000,232.96
20241107163000,234.67
20241107164000,237.19
20241107165000,240.36
20241108090000,250.32
20241108091000,232.54
20241108092000,216.01
20241108093000,200.54
20241108094000,186.19
20241108095000,173.13
20241108100000,161.55
20241108101000,151.61
20241108102000,143.46
20241108103000,137.28
20241108104000,133.24
20241108105000,131.53
20241108110000,132.36
20241108111000,135.84
20241108112000,141.92
20241108113000,150.49
20241108114000,161.29
20241108115000,173.97
20241108120000,188.06
20241108121000,202.99
20241108122000,218.14
20241108123000,232.87
20241108124000,246.56
20241108125000,258.68
20241108130000,268.83
20241108131000,276.75
20241108132000,282.33
20241108133000,285.61
20241108134000,286.74
20241108135000,285.97
20241108140000,283.56
20241108141000,279.85
20241108142000,275.16
20241108143000,269.79
20241108144000,264.06
20241108145000,258.24
20241108150000,252.59
20241108151000,247.32
20241108152000,242.63
20241108153000,238.68
20241108154000,235.59
20241108155000,233.44
20241108160000,232.29
20241108161000,232.14
20241108162000,232.96
20241108163000,234.67
20241108164000,237.19
20241108165000,240.36
20241109090000,250.32
20241109091000,232.54
20241109092000,216.01
20241109093000,200.54
20241109094000,186.19
20241109095000,173.13
20241109100000,161.55
20241109101000,151.61
20241109102000,143.46
20241109103000,137.28
20241109104000,133.24
20241109105000,131.53
20241109110000,132.36
20241109111000,135.84
20241109112000,141.92
20241109113000,150.49
20241109114000,161.29
20241109115000,173.97
20241109120000,188.06
20241109121000,202.99
20241109122000,218.14
20241109123000,232.87
20241109124000,246.56
20241109125000,258.68
20241109130000,268.83
20241109131000,276.75
20241109132000,282.33
20241109133000,285.61
20241109134000,286.74
20241109135000,285.97
20241109140000,283.56
20241109141000,279.85
20241109142000,275.16
20241109143000,269.79
20241109144000,264.06
20241109145000,258.24
20241109150000,252.59
20241109151000,247.32
20241109152000,242.63
20241109153000,238.68
20241109154000,235.59
20241109155000,233.44
20241109160000,232.29
20241109161000,232.14
20241109162000,232.96
20241109163000,234.67
20241109164000,237.19
20241109165000,240.36
20241110090000,250.32
20241110091000,232.54
20241110092000,216.01
20241110093000,200.54
20241110094000,186.19
20241110095000,173.13
20241110100000,161.55
20241110101000,151.61
20241110102000,143.46
20241110103000,137.28
20241110104000,133.24
20241110105000,131.53
20241110110000,132.36
20241110111000,135.84
20241110112000,141.92
20241110113000,150.49
20241110114000,161.29
20241110115000,173.97
20241110120000,188.06
20241110121000,202.99
20241110122000,218.14
20241110123000,232.87
20241110124000,246.56
20241110125000,258.68
20241110130000,268.83
20241110131000,276.75
20241110132000,282.33
20241110133000,285.61
20241110134000,286.74
20241110135000,285.97
20241110140000,283.56
20241110141000,279.85
20241110142000,275.16
20241110143000,269.79
20241110144000,264.06
20241110145000,258.24
20241110150000,252.59
20241110151000,247.32
20241110152000,242.63
20241110153000,238.68
20241110154000,235.59
20241110155000,233.44
20241110160000,232.29
20241110161000,232.14
20241110162000,232.96
20241110163000,234.67
20241110164000,237.19
20241110165000,240.36
20241111090000,250.32
20241111091000,232.54
20241111092000,216.01
20241111093000,200.54
20241111094000,186.19
20241111095000,173.13
20241111100000,161.55
20241111101000,151.61
20241111102000,143.46
20241111103000,137.28
20241111104000,133.24
20241111105000,131.53
20241111110000,132.36
20241111111000,135.84
20241111112000,141.92
20241111113000,150.49
20241111114000,161.29
20241111115000,173.97
20241111120000,188.06
20241111121000,202.99
20241111122000,218.14
20241111123000,232.87
20241111124000,246.56
20241111125000,258.68
20241111130000,268.83
20241111131000,276.75
20241111132000,282.33
20241111133000,285.61
20241111134000,286.74
20241111135000,285.97
20241111140000,283.56
20241111141000,279.85
20241111142000,275.16
20241111143000,269.79
20241111144000,264.06
20241111145000,258.24
20241111150000,252.59
20241111151000,247.32
20241111152000,242.63
20241111153000,238.68
20241111154000,235.59
20241111155000,233.44
20241111160000,232.29
20241111161000,232.14
20241111162000,232.96
20241111163000,234.67
20241111164000,237.19
20241111165000,240.36
20241112090000,250.32
20241112091000,232.54
20241112092000,216.01
20241112093000,200.54
20241112094000,186.19
20241112095000,173.13
20241112100000,161.55
20241112101000,151.61
20241112102000,143.46
20241112103000,137.28
20241112104000,133.24
20241112105000,131.53
20241112110000,132.36
20241112111000,135.84
20241112112000,141.92
20241112113000,150.49
20241112114000,161.29
20241112115000,173.97
20241112120000,188.06
20241112121000,202.99
20241112122000,218.14
20241112123000,232.87
20241112124000,246.56
20241112125000,258.68
20241112130000,268.83
20241112131000,276.75
20241112132000,282.33
20241112133000,285.61
20241112134000,286.74
20241112135000,285.97
20241112140000,283.56
20241112141000,279.85
20241112142000,275.16
20241112143000,269.79
20241112144000,264.06
20241112145000,258.24
20241112150000,252.59
20241112151000,247.32
20241112152000,242.63
20241112153000,238.68
20241112154000,235.59
20241112155000,233.44
20241112160000,232.29
20241112161000,232.14
20241112162000,232.96
20241112163000,234.67
20241112164000,237.19
20241112165000,240.36
20241113090000,250.32
20241113091000,232.54
20241113092000,216.01
20241113093000,200.54
20241113094000,186.19
20241113095000,173.13
20241113100000,161.55
20241113101000,151.61
20241113102000,143.46
20241113103000,137.28
20241113104000,133.24
20241113105000,131.53
20241113110000,132.36
20241113111000,135.84
20241113112000,141.92
20241113113000,150.49
20241113114000,161.29
20241113115000,173.97
20241113120000,188.06
20241113121000,202.99
20241113122000,218.14
20241113123000,232.87
20241113124000,246.56
20241113125000,258.68
20241113130000,268.83
20241113131000,276.75
20241113132000,282.33
20241113133000,285.61
20241113134000,286.74
20241113135000,285.97
20241113140000,283.56
20241113141000,279.85
20241113142000,275.16
20241113143000,269.79
20241113144000,264.06
20241113145000,258.24
20241113150000,252.59
20241113151000,247.32
20241113152000,242.63
20241113153000,238.68
20241113154000,235.59
20241113155000,233.44
20241113160000,232.29
20241113161000,232.14
20241113162000,232.96
20241113163000,234.67
20241113164000,237.19
20241113165000,240.36
20241114090000,250.32
20241114091000,232.54
20241114092000,216.01
20241114093000,200.54
20241114094000,186.19
20241114095000,173.13
20241114100000,161.55
20241114101000,151.61
20241114102000,143.46
20241114103000,137.28
20241114104000,133.24
20241114105000,131.53
20241114110000,132.36
20241114111000,135.84
20241114112000,141.92
20241114113000,150.49
20241114114000,161.29
20241114115000,173.97
20241114120000,188.06
20241114121000,202.99
20241114122000,218.14
20241114123000,232.87
20241114124000,246.56
20241114125000,258.68
20241114130000,268.83
20241114131000,276.75
20241114132000,282.33
20241114133000,285.61
20241114134000,286.74
20241114135000,285.97
20241114140000,283.56
20241114141000,279.85
20241114142000,275.16
20241114143000,269.79
20241114144000,264.06
20241114145000,258.24
20241114150000,252.59
20241114151000,247.32
20241114152000,242.63
20241114153000,238.68
20241114154000,235.59
20241114155000,233.44
20241114160000,232.29
20241114161000,232.14
20241114162000,232.96
20241114163000,234.67
20241114164000,237.19
20241114165000,240.36
20241115090000,250.32
20241115091000,232.54
20241115092000,216.01
20241115093000,200.54
20241115094000,186.19
20241115095000,173.13
20241115100000,161.55
20241115101000,151.61
20241115102000,143.46
20241115103000,137.28
20241115104000,133.24
20241115105000,131.53
20241115110000,132.36
20241115111000,135.84
20241115112000,141.92
20241115113000,150.49
20241115114000,161.29
20241115115000,173.97
20241115120000,188.06
20241115121000,202.99
20241115122000,218.14
20241115123000,232.87
20241115124000,246.56
20241115125000,258.68
20241115130000,268.83
20241115131000,276.75
20241115132000,282.33
20241115133000,285.61
20241115134000,286.74
20241115135000,285.97
20241115140000,283.56
20241115141000,279.85
20241115142000,275.16
20241115143000,269.79
20241115144000,264.06
20241115145000,258.24
20241115150000,252.59
20241115151000,247.32
20241115152000,242.63
20241115153000,238.68
20241115154000,235.59
20241115155000,233.44
20241115160000,232.29
20241115161000,232.14
20241115162000,232.96
20241115163000,234.67
20241115164000,237.19
20241115165000,240.36
20241116090000,250.32
20241116091000,232.54
20241116092000,216.01
20241116093000,200.54
20241116094000,186.19
20241116095000,173.13
20241116100000,161.55
20241116101000,151.61
20241116102000,143.46
20241116103000,137.28
20241116104000,133.24
20241116105000,131.53
20241116110000,132.36
20241116111000,135.84
20241116112000,141.92
20241116113000,150.49
20241116114000,161.29
20241116115000,173.97
20241116120000,188.06
20241116121000,202.99
20241116122000,218.14
20241116123000,232.87
20241116124000,246.56
20241116125000,258.68
20241116130000,268.83
20241116131000,276.75
20241116132000,282.33
20241116133000,285.61
20241116134000,286.74
20241116135000,285.97
20241116140000,283.56
20241116141000,279.85
20241116142000,275.16
20241116143000,269.79
20241116144000,264.06
20241116145000,258.24
20241116150000,252.59
20241116151000,247.32
20241116152000,242.63
20241116153000,238.68
20241116154000,235.59
20241116155000,233.44
20241116160000,232.29
20241116161000,232.14
20241116162000,232.96
20241116163000,234.67
20241116164000,237.19
20241116165000,240.36
20241117090000,250.32
20241117091000,232.54
20241117092000,216.01
20241117093000,200.54
20241117094000,186.19
20241117095000,173.13
20241117100000,161.55
20241117101000,151.61
20241117102000,143.46
20241117103000,137.28
20241117104000,133.24
20241117105000,131.53
20241117110000,132.36
20241117111000,135.84
20241117112000,141.92
20241117113000,150.49
20241117114000,161.29
20241117115000,173.97
20241117120000,188.06
20241117121000,202.99
20241117122000,218.14
20241117123000,232.87
20241117124000,246.56
20241117125000,258.68
20241117130000,268.83
20241117131000,276.75
20241117132000,282.33
20241117133000,285.61
20241117134000,286.74
20241117135000,285.97
20241117140000,283.56
20241117141000,279.85
20241117142000,275.16
20241117143000,269.79
20241117144000,264.06
20241117145000,258.24
20241117150000,252.59
20241117151000,247.32
20241117152000,242.63
20241117153000,238.68
20241117154000,235.59
20241117155000,233.44
20241117160000,232.29
20241117161000,232.14
20241117162000,232.96
20241117163000,234.67
20241117164000,237.19
20241117165000,240.36
20241118090000,250.32
20241118091000,232.54
20241118092000,216.01
20241118093000,200.54
20241118094000,186.19
20241118095000,173.13
20241118100000,161.55
20241118101000,151.61
20241118102000,143.46
20241118103000,137.28
20241118104000,133.24
20241118105000,131.53
20241118110000,132.36
20241118111000,135.84
20241118112000,141.92
20241118113000,150.49
20241118114000,161.29
20241118115000,173.97
20241118120000,188.06
20241118121000,202.99
20241118122000,218.14
20241118123000,232.87
20241118124000,246.56
20241118125000,258.68
20241118130000,268.83
20241118131000,276.75
20241118132000,282.33
20241118133000,285.61
20241118134000,286.74
20241118135000,285.97
20241118140000,283.56
20241118141000,279.85
20241118142000,275.16
20241118143000,269.79
20241118144000,264.06
20241118145000,258.24
20241118150000,252.59
20241118151000,247.32
20241118152000,242.63
20241118153000,238.68
20241118154000,235.59
20241118155000,233.44
20241118160000,232.29
20241118161000,232.14
20241118162000,232.96
20241118163000,234.67
20241118164000,237.19
20241118165000,240.36
20241119090000,250.32
20241119091000,232.54
20241119092000,216.01
20241119093000,200.54
20241119094000,186.19
20241119095000,173.13
20241119100000,161.55
20241119101000,151.61
20241119102000,143.46
20241119103000,137.28
20241119104000,133.24
20241119105000,131.53
20241119110000,132.36
20241119111000,135.84
20241119112000,141.92
20241119113000,150.49
20241119114000,161.29
